,,,,,,,Číslo,20,37,19,3,9,24,18,21,27,33,35,25,14,8,15,17,36,4,34,28,1,10,13,11,38,2,29,32,39,5,6,26,12,23,30,22,16,7,31,,
Vojtěch,Adam,KSČM,Komunistická strana Čech a Moravy,Jihomoravský,m,5768,5768,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,1,0,1,1,1,,,1,1,-1,0,1,1,0,-1,0,0,,
Jan,Husák,TOP 09,TOP 09,Jihomoravský,m,5819,5819,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,0,0,,
Jiří,Šulc,ODS,Občanská demokratická strana,Ústecký,m,5859,5859,1,-1,1,-1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,0,1,-1,-1,1,-1,1,,
Ladislav,Velebný,ČSSD,Česká strana sociálně demokratická,Moravskoslezský,m,5866,5866,1,1,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,1,1,1,1,-1,0,0,1,1,0,0,,,0,1,-1,1,1,1,1,-1,0,0,,
Lenka,Andrýsová,VV-LIDEM,Věci veřejné-Liberální demokraté,Olomoucký,f,5890,5890,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,,
Pavel,Antonín,ČSSD,Česká strana sociálně demokratická,Vysočina,m,5891,5891,-1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,1,1,1,1,-1,-1,1,1,1,0,0,,,1,1,-1,0,0,0,1,-1,0,0,,
Michal,Babák,VV,Věci veřejné,Jihomoravský,m,5892,5892,1,1,1,1,1,0,1,1,1,1,1,0,0,1,-1,1,1,-1,1,1,-1,1,1,0,1,1,0,,,-1,0,1,0,-1,-1,0,1,0,-1,,
Vít,Bárta,VV-Nezařazení,Věci veřejné-Nezařazení,Hlavní město Praha,m,5893,5893,-1,1,-1,1,-1,1,1,1,0,1,1,-1,0,1,0,1,1,0,0,-1,-1,-1,0,1,1,1,1,,,-1,0,-1,0,0,0,-1,1,0,0,,
Václav,Baštýř,ODS,Občanská demokratická strana,Jihočeský,m,5894,5894,1,-1,1,1,-1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,-1,0,0,,,-1,0,0,-1,-1,0,-1,1,0,0,,
Pavel,Bém,ODS-Nezařazení,Občanská demokratická strana-Nezařazení,Hlavní město Praha,m,5895,5895,1,-1,-1,-1,1,1,0,0,1,1,1,-1,0,-1,0,-1,0,1,1,0,0,0,1,0,-1,0,0,,,-1,0,-1,0,0,-1,-1,1,0,0,0,0
Jiří,Besser,TOP 09,TOP 09,Středočeský,m,5896,5896,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,-1,-1,1,,,-1,0,-1,-1,0,-1,0,1,0,0,,
Zdeněk,Bezecný,TOP 09,TOP 09,Jihočeský,m,5897,5897,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,0,-1,1,,
Ludmila,Bubeníková,TOP 09,TOP 09,Moravskoslezský,f,5898,5898,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Jan,Bureš,ODS,Občanská demokratická strana,Karlovarský,m,5899,5899,1,-1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,,,-1,-1,1,-1,-1,0,-1,1,-1,0,,
Václav,Cempírek,TOP 09,TOP 09,Pardubický,m,5900,5900,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,-1,-1,-1,,,-1,-1,-1,-1,-1,0,-1,1,0,1,,
Josef,Cogan,TOP 09,TOP 09,Královéhradecký,m,5901,5901,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Jan,Čechlovský,ODS,Občanská demokratická strana,Pardubický,m,5902,5902,1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,0,,,-1,-1,-1,-1,-1,-1,-1,0,-1,0,,
Jana,Černochová,ODS,Občanská demokratická strana,Hlavní město Praha,f,5903,5903,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,-1,1,1,,,-1,-1,-1,-1,-1,-1,-1,1,0,1,,
Josef,Dobeš,VV-Nezařazení,Věci veřejné-Nezařazení,Jihomoravský,m,5904,5904,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,,,-1,0,0,0,0,0,0,1,0,0,,
Jaromír,Drábek,TOP 09,TOP 09,Ústecký,m,5905,5905,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,0,-1,1,-1,1,,
Jana,Drastichová,VV,Věci veřejné,Moravskoslezský,f,5906,5906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,1,1,1,1,1,0,,,-1,-1,-1,-1,-1,1,-1,0,0,-1,,
Pavel,Drobil,ODS,Občanská demokratická strana,Moravskoslezský,m,5907,5907,1,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,-1,0,0,,,-1,0,1,0,-1,0,0,1,0,1,,
Jaroslav,Eček,TOP 09,TOP 09,Hlavní město Praha,m,5908,5908,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Jan,Farský,TOP 09,TOP 09,Liberecký,m,5909,5909,1,-1,1,1,0,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,0,-1,0,-1,-1,-1,0,1,-1,0,,
Jan,Florián,ODS-Nezařazení,Občanská demokratická strana-Nezařazení,Hlavní město Praha,m,5910,5910,1,-1,1,-1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,-1,1,1,0,0,0,0,0,,,-1,-1,1,0,-1,-1,-1,1,-1,0,-1,0
Jaroslav,Foldyna,ČSSD,Česká strana sociálně demokratická,Ústecký,m,5911,5911,-1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,1,1,1,-1,0,0,1,1,0,0,,,1,0,1,0,0,1,1,-1,0,0,,
Štěpánka,Fraňková,VV,Věci veřejné,Pardubický,m,5912,5912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,0,0,0,0,0,0,0,0,0,,
Ivan,Fuksa,ODS,Občanská demokratická strana,Středočeský,m,5913,5913,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,,,-1,0,1,0,-1,0,-1,0,0,0,,
Petr,Gazdík,TOP 09,TOP 09,Zlínský,m,5914,5914,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,0,1,-1,1,,
Martin,Gregora,TOP 09,TOP 09,Jihočeský,m,5915,5915,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,0,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Alena,Hanáková,TOP 09,TOP 09,Zlínský,f,5916,5916,1,-1,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,0,1,-1,1,,
Leoš,Heger,TOP 09,TOP 09,Královéhradecký,m,5917,5917,1,-1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,1,,,-1,-1,-1,1,-1,-1,0,1,0,1,,
Pavel,Holík,ČSSD,Česká strana sociálně demokratická,Olomoucký,m,5918,5918,1,1,1,1,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,1,1,1,1,-1,0,1,0,1,1,0,,,1,1,-1,1,1,1,1,-1,1,-1,,
Václav,Horáček,TOP 09,TOP 09,Liberecký,m,5919,5919,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,,,-1,-1,-1,-1,0,-1,-1,1,-1,1,,
Gabriela,Hubáčková,KSČM,Komunistická strana Čech a Moravy,Ústecký,f,5920,5920,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,0,0,1,1,1,,,0,1,-1,1,1,1,1,0,0,1,,
Stanislav,Huml,VV-ČSSD,Věci veřejné-Česká strana sociálně demokratická,Středočeský,m,5921,5921,-1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,1,1,1,1,-1,-1,1,1,1,1,1,,,0,-1,1,0,0,1,1,-1,1,0,,
Jitka,Chalánková,TOP 09,TOP 09,Olomoucký,f,5922,5922,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,0,1,1,-1,-1,1,,,-1,-1,0,-1,-1,-1,-1,1,-1,0,,
Otto,Chaloupka,VV,Věci veřejné,Jihomoravský,m,5923,5923,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,-1,0,1,-1,1,1,0,1,1,1,,,-1,-1,1,-1,0,0,1,1,0,-1,,
Tomáš,Chalupa,ODS,Občanská demokratická strana,Hlavní město Praha,m,5924,5924,1,-1,1,1,1,1,1,0,0,0,0,0,0,1,-1,1,1,1,-1,1,1,-1,0,0,-1,1,0,,,-1,0,-1,0,0,0,-1,1,0,1,,
Rudolf,Chlad,TOP 09,TOP 09,Karlovarský,m,5925,5925,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,0,,,0,-1,-1,-1,-1,-1,-1,1,-1,-1,,
Jan,Chvojka,ČSSD,Česká strana sociálně demokratická,Pardubický,m,5926,5926,1,1,1,1,-1,1,-1,0,-1,0,0,-1,-1,0,-1,-1,-1,1,1,1,-1,0,1,1,1,0,0,,,1,1,-1,0,1,1,1,-1,-1,-1,,
Petr,Jalowiczor,ČSSD,Česká strana sociálně demokratická,Moravskoslezský,m,5927,5927,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,
Michal,Janek,TOP 09,TOP 09,Plzeňský,m,5928,5928,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,0,,
Luděk,Jeništa,TOP 09,TOP 09,Středočeský,m,5929,5929,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,,
Ladislav,Jirků,TOP 09,TOP 09,Vysočina,m,5930,5930,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Radim,Jirout,ODS,Občanská demokratická strana,Pardubický,m,5931,5931,1,-1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,0,,,-1,-1,-1,-1,0,-1,-1,1,-1,0,,
Radek,John,VV,Věci veřejné,Hlavní město Praha,m,5932,5932,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,,,-1,-1,-1,-1,0,0,0,1,1,0,,
David,Kádner,VV,Věci veřejné,Ústecký,m,5933,5933,1,1,1,1,0,1,1,1,0,0,0,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0,,,-1,-1,-1,-1,-1,-1,0,1,1,-1,,
Jan,Klán,KSČM,Komunistická strana Čech a Moravy,Středočeský,m,5934,5934,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,,,1,1,-1,1,1,1,1,-1,1,1,,
Kateřina,Klasnová,VV,Věci veřejné,Středočeský,f,5935,5935,1,1,1,1,1,0,1,1,1,1,1,-1,1,0,-1,-1,1,1,1,0,-1,1,1,0,1,1,1,,,-1,-1,-1,-1,-1,0,1,1,0,0,,
Kristýna,Kočí,VV-Nezařazení,Věci veřejné-Nezařazení,Moravskoslezský,f,5936,5936,1,-1,1,1,1,1,1,0,0,0,0,1,1,-1,-1,0,1,1,1,1,-1,1,1,1,1,0,0,,,-1,1,-1,0,0,1,1,0,-1,1,,
Lenka,Kohoutová,ODS,Občanská demokratická strana,Hlavní město Praha,f,5937,5937,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,0,1,1,-1,1,1,,,-1,-1,-1,-1,-1,-1,-1,0,-1,1,,
Květa,Matušovská,KSČM,Komunistická strana Čech a Moravy,Pardubický,f,5938,5938,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,,,1,1,-1,1,1,1,1,-1,1,0,,
Daniel,Korte,TOP 09,TOP 09,Hlavní město Praha,m,5939,5939,1,-1,1,-1,1,1,1,1,1,1,1,0,0,1,0,1,1,-1,1,1,1,1,0,0,-1,-1,0,,,-1,-1,-1,0,-1,-1,-1,1,-1,0,,
Rom,Kostřica,TOP 09,TOP 09,Jihomoravský,m,5940,5940,1,-1,1,-1,1,1,1,1,1,1,1,0,0,1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Patricie,Kotalíková,TOP 09,TOP 09,Ústecký,f,5941,5941,1,-1,1,1,1,1,0,0,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,0,-1,-1,-1,1,-1,1,,
Václav,Kubata,TOP 09,TOP 09,Hlavní město Praha,m,5942,5942,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,0,-1,-1,-1,0,1,-1,0,,
Helena,Langšádlová,TOP 09,TOP 09,Středočeský,f,5943,5943,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,1,1,0,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,0,0,1,0,1,,
Pavol,Lukša,TOP 09,TOP 09,Moravskoslezský,m,5944,5944,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,-1,-1,0,,,0,-1,-1,-1,-1,-1,-1,1,0,0,,
Jaroslav,Martinů,ODS,Občanská demokratická strana,Pardubický,m,5945,5945,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Dagmar,Navrátilová,VV-LIDEM,Věci veřejné-Liberální demokraté,Olomoucký,f,5946,5946,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,,,-1,-1,-1,-1,-1,0,-1,1,-1,-1,,
Marie,Nedvědová,KSČM,Komunistická strana Čech a Moravy,Liberecký,f,5947,5947,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,,,1,1,-1,1,0,1,1,-1,1,0,,
Josef,Nekl,KSČM,Komunistická strana Čech a Moravy,Olomoucký,m,5948,5948,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,,,1,1,-1,1,1,1,1,-1,1,0,,
Vít,Němeček,ODS,Občanská demokratická strana,Liberecký,m,5949,5949,1,-1,1,1,1,1,-1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,-1,0,0,,,-1,0,-1,-1,-1,0,-1,1,-1,0,,
Václav,Neubauer,ČSSD,Česká strana sociálně demokratická,Pardubický,m,5950,5950,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,1,1,1,1,-1,-1,0,1,1,0,0,,,1,1,-1,1,1,1,0,-1,1,-1,,
Jiří,Oliva,TOP 09,TOP 09,Královéhradecký,m,5951,5951,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,-1,-1,1,,,-1,-1,-1,-1,1,-1,-1,1,-1,-1,,
Viktor,Paggio,VV-LIDEM,Věci veřejné-Liberální demokraté,Jihočeský,m,5952,5952,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,,,-1,-1,-1,-1,0,0,-1,1,-1,-1,,
Jan,Pajer,ODS,Občanská demokratická strana,Královéhradecký,m,5953,5953,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,0,-1,0,1,-1,1,,
Karolína,Peake,VV-LIDEM,Věci veřejné-Liberální demokraté,Hlavní město Praha,f,5954,5954,1,-1,1,-1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,,,-1,-1,1,-1,0,0,0,1,0,0,,
Gabriela,Pecková,TOP 09,TOP 09,Hlavní město Praha,f,5955,5955,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Stanislav,Polčák,TOP 09,TOP 09,Hlavní město Praha,m,5956,5956,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,0,1,1,-1,-1,-1,,,-1,-1,-1,0,-1,-1,-1,1,-1,0,,
Anna,Putnová,TOP 09,TOP 09,Jihomoravský,f,5957,5957,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,0,-1,-1,-1,-1,1,-1,1,,
Jana,Kaslová,TOP 09,TOP 09,Hlavní město Praha,f,5958,5958,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,0,-1,0,0,,,-1,-1,-1,-1,-1,0,-1,1,-1,0,,
Aleš,Roztočil,TOP 09,TOP 09,Vysočina,m,5959,5959,1,-1,1,-1,0,1,1,1,0,0,0,1,0,1,-1,1,1,1,1,1,1,0,1,1,-1,-1,-1,,,0,-1,-1,-1,0,-1,0,1,-1,1,,
Adam,Rykala,ČSSD,Česká strana sociálně demokratická,Moravskoslezský,m,5960,5960,-1,1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,-1,0,1,0,-1,-1,0,1,1,1,1,1,,,1,0,1,1,0,0,0,-1,1,-1,,
Ivana,Řápková,ODS,Občanská demokratická strana,Ústecký,f,5961,5961,1,-1,1,-1,1,1,1,1,0,0,0,1,-1,1,1,1,1,1,0,1,1,1,1,0,-1,0,0,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Marta,Semelová,KSČM,Komunistická strana Čech a Moravy,Hlavní město Praha,f,5962,5962,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,,,1,1,-1,1,1,1,1,-1,1,0,,
Jaroslava,Schejbalová,TOP 09,TOP 09,Jihomoravský,f,5963,5963,1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,0,-1,-1,-1,0,0,-1,1,,
Jiří,Skalický,TOP 09,TOP 09,Pardubický,m,5964,5964,1,-1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,-1,-1,-1,0,-1,-1,0,1,-1,0,,
Roman,Sklenák,ČSSD,Česká strana sociálně demokratická,Jihomoravský,m,5965,5965,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,0,,,1,1,-1,1,1,1,1,-1,1,-1,,
Petr,Skokan,VV,Věci veřejné,Liberecký,m,5966,5966,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,0,1,1,1,1,-1,1,1,1,1,1,0,,,0,0,-1,-1,-1,-1,0,1,1,-1,,
Jan,Smutný,TOP 09,TOP 09,Středočeský,m,5967,5967,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,-1,0,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Pavel,Staněk,ODS,Občanská demokratická strana,Královéhradecký,m,5968,5968,1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,-1,0,0,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Zbyněk,Stanjura,ODS,Občanská demokratická strana,Moravskoslezský,m,5969,5969,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,,,-1,-1,-1,-1,-1,-1,0,1,0,0,,
Jana,Suchá,VV-LIDEM,Věci veřejné-Liberální demokraté,Karlovarský,f,5970,5970,1,-1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-1,1,-1,,,-1,-1,-1,-1,-1,0,-1,1,-1,0,,
Igor,Svoják,ODS,Občanská demokratická strana,Moravskoslezský,m,5971,5971,1,-1,1,-1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,,,-1,-1,-1,-1,0,-1,-1,1,0,1,,
Bořivoj,Šarapatka,TOP 09,TOP 09,Olomoucký,m,5972,5972,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,0,-1,-1,1,,,-1,-1,-1,1,0,-1,-1,1,-1,-1,,
Jaroslav,Škárka,VV-Nezařazení,Věci veřejné-Nezařazení,Plzeňský,m,5973,5973,1,-1,-1,-1,0,1,1,0,1,1,1,0,0,0,1,1,-1,0,0,0,0,1,-1,1,1,0,0,,,-1,-1,1,1,0,1,0,1,-1,0,,
Jiří,Šlégr,ČSSD-Nezařazení,Česká strana sociálně demokratická-Nezařazení,Ústecký,m,5974,5974,-1,-1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,1,-1,0,1,1,0,0,0,,,1,1,-1,0,1,1,0,-1,1,-1,,
Jiří,Štětina,VV,Věci veřejné,Královéhradecký,m,5975,5975,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,0,0,1,1,1,1,,,-1,-1,-1,-1,1,-1,1,1,0,-1,,
Milan,Šťovíček,VV-TOP 09,Věci veřejné-TOP 09,Ústecký,m,5976,5976,1,-1,1,1,0,1,0,1,0,0,0,0,0,1,-1,0,1,1,1,1,0,1,1,1,-1,-1,1,,,0,0,-1,-1,-1,0,-1,1,0,-1,,
Josef,Tancoš,ČSSD,Česká strana sociálně demokratická,Ústecký,m,5977,5977,-1,1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,1,-1,0,0,1,1,0,0,,,0,1,1,1,0,1,1,-1,1,0,,
Martin,Vacek,VV-LIDEM,Věci veřejné-Liberální demokraté,Zlínský,m,5978,5978,1,-1,1,1,1,1,1,-1,0,0,0,-1,1,1,0,1,1,1,0,1,1,0,0,1,-1,1,1,,,-1,-1,0,0,-1,0,-1,0,0,-1,,
Dana,Váhalová,ČSSD,Česká strana sociálně demokratická,Moravskoslezský,f,5979,5979,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,1,1,-1,0,-1,1,1,1,1,,,0,1,-1,1,1,1,1,-1,1,0,,
Roman,Váňa,ČSSD,Česká strana sociálně demokratická,Olomoucký,m,5980,5980,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,1,1,1,-1,-1,1,1,1,0,0,,,0,1,-1,1,0,0,1,-1,1,-1,,
Jaroslav,Vandas,ČSSD,Česká strana sociálně demokratická,Středočeský,m,5981,5981,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,,,1,1,-1,1,1,1,1,-1,1,-1,,
David,Vodrážka,ODS,Občanská demokratická strana,Hlavní město Praha,m,5982,5982,1,-1,1,-1,-1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,-1,1,1,1,0,-1,0,0,,,0,-1,1,0,0,-1,-1,0,0,0,,
Radim,Vysloužil,VV-LIDEM,Věci veřejné-Liberální demokraté,Středočeský,m,5983,5983,1,-1,1,-1,1,1,1,1,1,1,1,0,0,1,-1,0,1,1,0,1,1,1,1,1,-1,1,1,,,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,,
Ivana,Weberová,ODS,Občanská demokratická strana,Liberecký,f,5984,5984,1,-1,1,1,0,1,1,0,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,0,,,-1,-1,-1,0,-1,-1,-1,1,-1,0,,
Jaroslava,Wenigerová,ODS,Občanská demokratická strana,Moravskoslezský,f,5985,5985,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,,,0,-1,-1,-1,-1,-1,-1,1,-1,1,,
Renáta,Witoszová,TOP 09,TOP 09,Moravskoslezský,f,5986,5986,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,-1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,1,,
Jiří,Zemánek,ČSSD,Česká strana sociálně demokratická,Olomoucký,m,5987,5987,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,1,1,-1,0,1,1,1,0,0,,,0,1,1,1,0,0,1,0,0,0,,
Václav,Zemek,ČSSD,Česká strana sociálně demokratická,Středočeský,m,5989,5989,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,1,1,-1,-1,1,1,1,1,1,,,1,1,-1,1,1,0,1,-1,1,0,,
Jana,Fischerová,ODS,Občanská demokratická strana,Vysočina,f,5990,5990,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,,,-1,-1,-1,-1,-1,-1,-1,1,-1,0,,
Josef,Novotný,ČSSD,Česká strana sociálně demokratická,Karlovarský,m,5991,5991,-1,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,0,1,-1,1,1,1,1,-1,0,1,0,1,0,0,,,1,1,1,1,0,1,1,-1,0,-1,,
Josef,Novotný,VV,Věci veřejné,Vysočina,m,5992,5992,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,0,1,1,0,0,,,-1,0,-1,-1,0,0,-1,1,0,0,,
