"2016-09-13 04:32:42",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:32:44",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:33:20",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:33:21",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:33:25",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:33:26",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:33:33",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:00",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:01",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:09",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:10",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:26",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:27",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:32",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:33",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:43",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=7
"2016-09-13 04:34:44",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=37
"2016-09-13 04:35:14",3n31ukmqq7imv6m4eshfp08at0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:35:42",3n31ukmqq7imv6m4eshfp08at0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:35:43",3n31ukmqq7imv6m4eshfp08at0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:37:32",3n31ukmqq7imv6m4eshfp08at0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:37:32",3n31ukmqq7imv6m4eshfp08at0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:38:31",3n31ukmqq7imv6m4eshfp08at0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:38:31",3n31ukmqq7imv6m4eshfp08at0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:38:35",3n31ukmqq7imv6m4eshfp08at0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:38:36",3n31ukmqq7imv6m4eshfp08at0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q35=1&ref=123&hr=&key=
"2016-09-13 04:38:56",ako8etjfrr63csf3uspf1od3t0,unload,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=37
"2016-09-13 04:38:56",ako8etjfrr63csf3uspf1od3t0,load,http://localhost/michal/project/volebnikalkulacka.cz/www/senat-2016/match/?q34=1&q35=1&ref=&hr=&key=&cc=37
